,investor,year,weighted_score
4931,DOHENY ASSET MANAGEMENT /CA,2013,6.77638080374946
5972,FIRST MERCHANTS CORP,2013,6.770069006491532
4874,DIKER MANAGEMENT LLC,2013,6.758624384469772
1097,Antipodean Advisors LLC,2013,6.744836258705521
16158,TOWER TRUST Co,2013,6.7257461247536074
1519,BANKERS TRUST CO,2013,6.723528934654219
7495,HARBER ASSET MANAGEMENT LLC,2013,6.71013924510626
10478,MIZUHO SECURITIES USA INC.,2013,6.704615412983665
14122,SANDLER ONEILL ASSET MANAGEMENT LLC,2013,6.698619109160927
11773,OBERMEYER ASSET MANAGEMENT CO,2013,6.678537729068642
1493,BANK OF HAWAII,2013,6.678197606602136
11074,Mount Lucas Management LP,2013,6.661873400322169
11142,NAVELLIER & ASSOCIATES INC,2013,6.660021169257191
518,AQR CAPITAL MANAGEMENT LLC,2013,6.6512217147560895
7925,"Hanson McClain, Inc.",2013,6.649626631240112
16749,UNITED SERVICES AUTOMOBILE ASSOCIATION,2013,6.64923143790964
13966,"Roc Capital Management, L.P.",2013,6.644069504498672
2195,Baltimore-Washington Financial Advisors Inc.,2013,6.634718902210413
6837,GLG Partners LP,2013,6.62683790893405
9713,Ledyard National Bank,2013,6.619476759940838
8580,Invesco Ltd.,2013,6.61628063346322
10038,MADISON INVESTMENT HOLDINGS INC,2013,6.583899844313624
16614,Troob Capital Management LLC,2013,6.578426652099387
11088,"Mraz, Amerine & Associates, Inc.",2013,6.561539963377741
17152,WADDELL & REED FINANCIAL INC,2013,6.55238308808142
10896,Meritage Group LP,2013,6.551497382559832
5382,ENTERPRISE FINANCIAL SERVICES CORP,2013,6.541357161215419
836,"Advisory Services Network, LLC",2013,6.5342375916766775
2958,CAPITAL INTERNATIONAL INC /CA/,2013,6.525345195102815
2845,CALEDONIA INVESTMENTS PLC,2013,6.524996952298277
5940,FIRST FINANCIAL CORP /IN/,2013,6.516573358137732
11375,NORTHERN OAK CAPITAL MANAGEMENT INC,2013,6.50855309330595
3579,CORNERSTONE CAPITAL MANAGEMENT HOLDINGS LLC.,2013,6.498162627855676
2738,"Buckingham Capital Management, Inc.",2013,6.496033181574952
10455,MITCHELL CAPITAL MANAGEMENT CO,2013,6.483792319628609
4248,"Clearbridge Investments, LLC",2013,6.483089366685688
17858,World Asset Management Inc,2013,6.480147103701193
7825,HSBC HOLDINGS PLC,2013,6.478050208565185
13688,RR PARTNERS LP,2013,6.476940014781622
17191,WASHINGTON STATE INVESTMENT BOARD,2013,6.4762237195000205
667,ASTER INVESTMENT MANAGEMENT CO INC,2013,6.465649076363374
14670,SPEECE THORSON CAPITAL GROUP INC,2013,6.4643459587823875
11381,NORTHERN TRUST CO OF CONNECTICUT,2013,6.454901017698293
12734,"ParenteBeard Wealth Management, LLC",2013,6.4547073941190645
12374,"PIERSHALE FINANCIAL GROUP, INC.",2013,6.448449614527178
11836,OPPENHEIMER ASSET MANAGEMENT INC.,2013,6.443667390535118
16064,TIGER VEDA MANAGEMENT LLC,2013,6.436174275622394
9410,"LEAVELL INVESTMENT MANAGEMENT, INC.",2013,6.435764955466435
9650,Laffer Investments,2013,6.431403409523572
17807,Wilmington Funds Management Corp,2013,6.427659551150126
12080,P SCHOENFELD ASSET MANAGEMENT LP,2013,6.416758117232333
16608,Triple Frond Partners LLC,2013,6.399865235939182
8341,ING GROEP NV,2013,6.391549359641742
15830,"T2 Partners Management, LP",2013,6.387492404206319
5874,FIDUCIARY TRUST CO,2013,6.386401836468163
17395,"WFG Advisors, LP",2013,6.3768807704436
3215,CHURCHILL MANAGEMENT Corp,2013,6.37451739297619
10924,"Milestone Group, Inc.",2013,6.372864379509312
13366,RAINIER INVESTMENT MANAGEMENT INC/,2013,6.370044932450147
9791,Li Winifred I,2013,6.367172727460583
14425,SHAPIRO ROBERT N,2013,6.357805665984784
1714,BESSEMER GROUP INC,2013,6.35485520663132
12670,"Palisades Hudson Asset Management, L.P.",2013,6.353874241485387
5643,"Energy Opporutunities Capital Management, LLC",2013,6.346106176015376
546,ARES MANAGEMENT LLC,2013,6.335694137012099
6776,"GETCO Holding Company, LLC",2013,6.322302816747717
4942,"DONALD SMITH & CO., INC.",2013,6.320664839670883
4050,"Caymus Capital Partners, L.P.",2013,6.317707402889006
16278,"TSP Capital Management Group, LLC",2013,6.315907998068356
6590,"Freshford Capital Management, LLC",2013,6.31294339936677
1985,BRIDGES INVESTMENT MANAGEMENT INC,2013,6.278622206363734
9104,"KMS FINANCIAL SERVICES, INC",2013,6.274934588505289
5782,FARALLON CAPITAL MANAGEMENT LLC,2013,6.273799987773694
15429,"Smithwood Advisers, L.P.",2013,6.2732354213303605
12679,"Palo Alto Investors, LLC",2013,6.268679943224317
9130,"KSA CAPITAL MANAGEMENT, LLC",2013,6.258503463235014
3221,CI Global Investments Inc.,2013,6.237731220772883
14477,SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,2013,6.2199838728477
8003,"HealthCor Management, L.P.",2013,6.211345630059084
16197,TRAXIS PARTNERS LP,2013,6.1900629996541126
2779,C M BIDWELL & ASSOCIATES LTD,2013,6.183060940342255
11889,"OSKIE CAPITAL MANAGEMENT, LLC",2013,6.17564437538231
5032,DUPONT CAPITAL MANAGEMENT Corp,2013,6.17065549638991
12020,Orbitronix LP,2013,6.161776160072825
13802,"Redmile Group, LLC",2013,6.1555003342009265
12065,"Owl Creek Asset Management, L.P.",2013,6.149340780708136
9431,"LETKO, BROSSEAU & ASSOCIATES INC",2013,6.148871716099496
11724,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",2013,6.139124441802731
17129,Vollero Beach Capital Partners LLC,2013,6.124408745608092
13507,RHJ International SA,2013,6.123554750071899
16288,TUDOR INVESTMENT CORP ET AL,2013,6.10721335496428
7683,HIGHFIELDS CAPITAL MANAGEMENT LP,2013,6.099633491424829
7635,HERMES INVESTMENT MANAGEMENT LTD,2013,6.08788150320191
9681,"Lane Five Capital Management, LP",2013,6.072872290611912
13904,"Richard C. Young & CO., LTD.",2013,6.071571313267258
4356,Concert Wealth Management Inc.,2013,6.044042769986969
3240,CIBELLI MARIO,2013,6.024914286889439
15009,"Saba Capital Management, L.P.",2013,6.014073648038737
6241,Falcon Edge Capital LP,2013,6.011300581515034
6967,GREEN ARROW CAPITAL MANAGEMENT LLC,2013,6.008830212987892
7194,Gerstein Fisher,2013,5.998666116459509
8803,JOHO CAPITAL LLC,2013,5.998297343288801
8696,"JAG CAPITAL MANAGEMENT, LLC",2013,5.995026013180111
947,"Alpine Partners USVI, LLC",2013,5.971338082806504
15397,Slate Path Capital LP,2013,5.961843788178536
355,AMARILLO NATIONAL BANK,2013,5.957170439374741
1811,"BNP PARIBAS ARBITRAGE, SA",2013,5.953059342290545
15750,"Summit Asset Management, LLC",2013,5.944989681527677
15946,TEMASEK HOLDINGS (PRIVATE) LTD,2013,5.930541312116375
12498,PRINCIPAL FINANCIAL GROUP INC,2013,5.928627370288134
9562,"LORD, ABBETT & CO. LLC",2013,5.926356359648153
5106,Deccan Value Investors L.P.,2013,5.9186530258813805
13404,"RBF Capital, LLC",2013,5.915573510389044
17809,"Wilmington Trust Investment Management, LLC",2013,5.9154823978372
11920,OZ MANAGEMENT LP,2013,5.910796500759934
51,"683 Capital Management, LLC",2013,5.893386374502379
13485,RENAISSANCE TECHNOLOGIES LLC,2013,5.892465707145801
15864,TAYLOR INVESTMENT COUNSELORS LLC,2013,5.858414974063601
16340,"Tahithromos, L.L.C.",2013,5.856371023358853
14094,"SAMLYN CAPITAL, LLC",2013,5.845416674844789
16702,UBS GLOBAL ASSET MANAGEMENT AMERICAS INC,2013,5.831736392229099
12946,Phocas Financial Corp.,2013,5.83113594132633
13834,Regiment Capital Management LLC,2013,5.827611905011633
11656,North Star Investment Management Corp.,2013,5.825730087200348
14464,SIB LLC,2013,5.808507855074307
9068,"KINGDON CAPITAL MANAGEMENT, L.L.C.",2013,5.802426172639362
6165,FPR PARTNERS LLC,2013,5.793406845261821
12539,PROFFITT & GOODSON INC,2013,5.790631820069829
4886,DIMENSIONAL FUND ADVISORS LP,2013,5.787308518618962
15344,Silver Bridge Capital Management LLC,2013,5.7842151877106405
10742,"Marble Arch Investments, LP",2013,5.772441161841387
10150,MARK MORRIS ET AL,2013,5.76288664636553
5369,EMS Capital LP,2013,5.760333061782725
11979,"Olstein Capital Management, L.P.",2013,5.751166006157925
4790,DELPHI MANAGEMENT INC /MA/,2013,5.74477235442368
12219,PAULSON & CO INC,2013,5.743103173158451
12551,PROSPECTOR PARTNERS LLC,2013,5.7353697255193286
15386,SkyTop Capital Management LLC,2013,5.722804943915927
1637,"BEACONLIGHT CAPITAL, LLC",2013,5.719833584310907
11019,Mondrian Investment Partners LTD,2013,5.7132153181271566
11474,"National Asset Management, Inc.",2013,5.710587293490284
2792,"C.V. Starr & Co., Inc. Trust",2013,5.709047686072756
6074,FMR LLC,2013,5.705007838070169
5661,"Eos Management, L.P.",2013,5.703196666422608
6709,GARRISON BRADFORD & ASSOCIATES INC,2013,5.666332710542918
7769,"HOPLITE CAPITAL MANAGEMENT, LLC",2013,5.661212080840249
6724,GCIC Ltd.,2013,5.660335165448993
3177,CHESAPEAKE PARTNERS MANAGEMENT CO INC/MD,2013,5.647935662788715
15778,"SummitAlliance Capital Management, LLC",2013,5.640451108266
9804,"Liberty Street Advisors, Inc.",2013,5.640292204061675
4381,Consolidated Investment Group LLC,2013,5.62967995850174
4735,DAVIDSON KEMPNER CAPITAL MANAGEMENT LLC,2013,5.629677126512162
9204,"Kerrisdale Advisers, LLC",2013,5.622440633891089
5693,"Eton Park Capital Management, L.P.",2013,5.620791458932006
4392,"Constellation Wealth Advisors, LLC",2013,5.619417402543567
10758,"Mariner Wealth Advisors, LLC",2013,5.61892992040043
261,ALBERT D MASON INC,2013,5.615331195887532
9557,LOOMIS SAYLES & CO L P,2013,5.594931433791513
6323,"Financial Architects, Inc",2013,5.569928932269248
1150,Archipel Asset Management AB,2013,5.566971173000609
12351,PICTET ASSET MANAGEMENT LTD,2013,5.563675965923257
4260,Coastline Trust Co,2013,5.54964634827863
15182,"Seawolf Capital, LLC",2013,5.544804382276384
17146,W.G. Shaheen & Associates DBA Whitney & Co,2013,5.535693452460647
15586,Stearns Financial Services Group,2013,5.533290087917569
3416,COLUMBIA PARTNERS L L C INVESTMENT MANAGEMENT,2013,5.523492901378501
14007,"Roumell Asset Management, LLC",2013,5.517244395485529
9037,"KEY GROUP HOLDINGS (CAYMAN), LTD.",2013,5.511228506766876
6725,GEMS MANAGEMENT LTD,2013,5.506004374243776
3367,COATUE MANAGEMENT LLC,2013,5.477765197734331
13241,"QS Investors, LLC",2013,5.4713108427351465
1503,BANK OF STOCKTON,2013,5.464625714637931
12268,PECONIC PARTNERS LLC,2013,5.456307738184625
15858,TAYLOR ASSET MANAGEMENT INC,2013,5.45233787028336
17984,Zweig-DiMenna Associates LLC,2013,5.434174901523492
3614,COURIER CAPITAL CORP,2013,5.4159637410175625
6170,FRANKLIN RESOURCES INC,2013,5.414130644838629
10906,"Meru Capital Group, LP",2013,5.412210052199926
9952,"Lourd Capital, LLC",2013,5.411001332195279
10970,"Mitsubishi UFJ Securities Holdings Co., Ltd.",2013,5.4037705750158604
16243,TRUST CO OF TOLEDO NA /OH/,2013,5.403631198981907
11792,OLD MUTUAL ASSET MANAGERS UK LTD,2013,5.402036953732922
15691,"Stonerise Capital Management, LLC",2013,5.394531799184271
14580,SNOW CAPITAL MANAGEMENT LP,2013,5.378111676926641
5196,Drexel Morgan & Co.,2013,5.37187006307191
6848,GLYNN CAPITAL MANAGEMENT LLC,2013,5.357433093539312
2836,CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,2013,5.353462313857809
13770,Ratan Capital Management LP,2013,5.348555812279519
9600,LUCAS CAPITAL MANAGEMENT,2013,5.326025387797895
17558,"Wall Street Access Asset Management, LLC",2013,5.319379013348896
16843,"VALINOR MANAGEMENT, LLC",2013,5.30615187616651
15952,TEXAS CAPITAL BANCSHARES INC/TX,2013,5.29933561977479
3091,"CEDAR HILL ASSOCIATES, LLC",2013,5.293232872701523
9086,KIRR MARBACH & CO LLC /IN/,2013,5.288835209657175
4551,"Credo Capital Management, LLC",2013,5.266552199758818
7572,HAYS ADVISORY LLC,2013,5.264768932374419
1456,BALDWIN BROTHERS INC/MA,2013,5.264657664514791
4780,DECADE CAPITAL MANAGEMENT LLC,2013,5.263030900497367
2522,"Bluefin Trading, LLC",2013,5.248889679344057
8326,IMS Capital Management,2013,5.242814502482964
1103,Antonetti Capital Management LLC,2013,5.237642021937397
14862,"STONE RUN CAPITAL, LLC",2013,5.22947240778056
13788,"Raymond James Financial Services Advisors, Inc.",2013,5.229252958046973
17434,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,2013,5.199644324390842
757,AXIOM INTERNATIONAL INVESTORS LLC /DE,2013,5.1957959823328235
1975,"BRIDGER MANAGEMENT, LLC",2013,5.194638264230554
7048,GRUSS & CO INC,2013,5.192847461944526
7855,"HUSSMAN STRATEGIC ADVISORS, INC.",2013,5.191219251923827
11072,Mount Kellett Capital Management LP,2013,5.189128528964543
10020,MACKENZIE FINANCIAL CORP,2013,5.168222669504047
4375,"Connective Capital Management, LLC",2013,5.146091796910981
15517,Spot Trading L.L.C,2013,5.145197469782521
14027,"Royal Capital Management, LLC",2013,5.138567861914771
9497,LMR Master Fund Ltd,2013,5.128111037330113
5578,"Elm Ridge Management, LLC",2013,5.123249829425067
3464,COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,2013,5.118148225852508
12711,Paragon Capital Management Ltd,2013,5.116796451807345
4192,Cipher Capital LP,2013,5.115777077739084
10912,"MetLife Securities, Inc",2013,5.104114069880571
11422,NOVARE CAPITAL MANAGEMENT LLC,2013,5.103918973970091
2732,"Buckingham Asset Management, LLC",2013,5.091079904168225
8442,IRIDIAN ASSET MANAGEMENT LLC/CT,2013,5.074962196601158
638,"ASCEND CAPITAL, LLC",2013,5.0681682449661265
10690,Makaira Partners LLC,2013,5.058706606865371
4634,"Cutler Capital Management, LLC",2013,5.0469027999048945
10058,MAINSTREAM INVESTMENT ADVISERS LLC,2013,5.040849984960962
16485,"TigerShark Management, LLC",2013,5.023523717543977
13104,Prescott General Partners LLC,2013,4.995160188019215
5017,DUMONT & BLAKE INVESTMENT ADVISORS LLC,2013,4.987176036552088
4082,"Central Square Management, LLC",2013,4.984751895354789
4387,Consonance Capital Management LP,2013,4.983082336294412
6042,FIRSTMERIT BANK N A TRUSTEE,2013,4.979961466301878
4013,"Carroll Financial Associates, Inc.",2013,4.972663666677742
14994,SYMPHONY ASSET MANAGEMENT LLC,2013,4.972663666677742
16816,"United Asset Strategies, Inc.",2013,4.9720002896070445
12144,PARADIGM ASSET MANAGEMENT CO LLC,2013,4.971148580334015
4211,"Claren Road Asset Management, LLC",2013,4.962279964357305
16986,"VSR Financial Services, Inc.",2013,4.945739873263987
1405,BADGLEY PHELPS & BELL INC,2013,4.937073847983485
727,"AVALON ADVISORS, LLC",2013,4.935291447754998
7382,Greenwich Wealth Management LLC,2013,4.932669438102878
10832,McClain Value Management LLC,2013,4.9248629733752285
12840,"Pennant Capital Management, LLC",2013,4.909750922892973
14653,"SOUTHERNSUN ASSET MANAGEMENT, LLC",2013,4.895823435166635
9443,LEUTHOLD WEEDEN CAPITAL MANAGEMENT,2013,4.886659601691269
11054,"Morningstar Investment Services, Inc.",2013,4.885133380197206
17917,"ZEKE CAPITAL ADVISORS, LLC",2013,4.880298889977992
3863,Campbell & CO Investment Adviser LLC,2013,4.875000017592489
10283,MAZAMA CAPITAL MANAGEMENT INC,2013,4.871647924274532
10081,MANNING & NAPIER ADVISORS LLC,2013,4.868589803161309
13710,"RUSHMORE INVESTMENT ADVISORS, INC.",2013,4.865169920372357
3422,COLUMBIA WANGER ASSET MANAGEMENT LLC,2013,4.854491284137997
1401,BABSON CAPITAL MANAGEMENT LLC,2013,4.852496709810851
1778,BLACKTHORN INVESTMENT GROUP LLC,2013,4.822395918717526
1708,BERNZOTT CAPITAL ADVISORS,2013,4.818011571369334
3790,"Cai Capital Management, Inc.",2013,4.817042846287859
16016,THRIVENT FINANCIAL FOR LUTHERANS,2013,4.806309909582484
12773,PartnerRe Asset Management CORP,2013,4.803717736970329
2239,"Barnett & Company, Inc.",2013,4.80045029698514
2172,Baker Ellis Asset Management LLC,2013,4.78777975081
5697,Euclid Advisors LLC,2013,4.767740075578655
2251,Barrington Strategic Wealth Management Group LLC,2013,4.7660843461249645
17384,WEXFORD CAPITAL LP,2013,4.752987539163715
8092,"Highmount Capital, LLC",2013,4.732763996947106
16592,"Tributary Capital Management, LLC",2013,4.731761094835726
11643,"Norinchukin Bank, The",2013,4.729502507782639
12997,"Pivot Point Capital Partners, LLC",2013,4.725463880787973
7690,HIGHLAND CAPITAL MANAGEMENT LP,2013,4.719798311941856
458,AMP Capital Investors Ltd,2013,4.707397158272313
2215,Bank of New York Mellon Corp,2013,4.701554015365085
16120,TOMPKINS FINANCIAL CORP,2013,4.696396560136564
15165,SeaBridge Investment Advisors LLC,2013,4.6953091704848005
12062,"Overland Advisors, LLC",2013,4.695233338200806
14955,"SUSQUEHANNA INTERNATIONAL GROUP, LLP",2013,4.689108555614904
6540,Fortress Investment Group LLC,2013,4.686926160529665
17610,"Waterstone Capital Management, L.P.",2013,4.676853515885755
11489,National Planning Corp,2013,4.672752304114647
169,ADVANTUS CAPITAL MANAGEMENT INC,2013,4.662198511069694
14344,SELECT EQUITY GROUP INC,2013,4.653959055329302
10548,MOON CAPITAL MANAGEMENT LP,2013,4.651464145686048
13464,REINHART MAHONEY CAPITAL MANAGEMENT INC,2013,4.644851861419168
6596,Friedberg Investment Management,2013,4.6399061821944985
8973,KARSCH CAPITAL MANAGEMENT LP,2013,4.629881857413743
1688,BENNETT LAWRENCE MANAGEMENT L L C/NY,2013,4.626233388296616
3066,CAXTON ASSOCIATES LP,2013,4.621945227644671
5130,Destination Wealth Management,2013,4.5824336362003235
11592,"Newtyn Management, LLC",2013,4.580508341427252
2702,Bronson Point Management LLC,2013,4.58036406156229
14371,SENTRY INVESTMENT MANAGEMENT INC,2013,4.577025496942351
13000,"Placemark Investments, Inc.",2013,4.574620437437309
5428,EULAV Asset Management,2013,4.565056420415514
16355,"Tamarack Capital Management, LLC",2013,4.564464979047228
8086,"Highlander Capital Management, LLC",2013,4.553091260823063
8080,HighVista Strategies LLC,2013,4.546153058620883
4109,Cetera Advisors LLC,2013,4.5404570829568724
491,"APEX CAPITAL, LLC",2013,4.528478772832891
9906,"Long Oar Global Investors, LLC",2013,4.5216231812789465
2438,BlackRock Group LTD,2013,4.504809019347827
1415,"BAILARD, INC.",2013,4.493731428454522
9819,Lingohr & Partner Asset Management GmbH,2013,4.485580924623961
9894,Lombard Odier Asset Management (USA) Corp,2013,4.480599084233777
13390,RAYMOND JAMES & ASSOCIATES,2013,4.479450119616368
12905,"Perkins Investment Management, LLC",2013,4.474835233823622
771,"Absolute Return Capital, LLC",2013,4.448063722515538
1819,BNP Paribas Investment Partners S.A.,2013,4.447959036726144
4129,"Charter Bridge Capital Management, L.P.",2013,4.445283892456566
16560,"Tradewinds Global Investors, LLC",2013,4.444894117126504
14470,SIGMA CAPITAL MANAGEMENT LLC,2013,4.437509964102971
12314,"PERESS INVESTMENT ADVISORS, LTD.",2013,4.436362800626375
7850,HUNTINGTON NATIONAL BANK,2013,4.436163355355976
16000,THOMPSON SIEGEL & WALMSLEY LLC,2013,4.420001913595757
4177,Chou Associates Management Inc.,2013,4.41883099755653
8601,Investors Capital Advisory Services,2013,4.411191997368402
2272,Baskin Financial Services Inc.,2013,4.410736073281292
15328,"Signature Financial Management, Inc.",2013,4.405303537266858
7320,"Graham Capital Management, L.P.",2013,4.401628431384393
13794,Realm Partners LLC,2013,4.3958045020553165
14599,SOL Capital Management CO,2013,4.391383885762516
14628,"SOUND ENERGY PARTNERS, INC.",2013,4.377735942500809
17638,"WealthTrust Fairport, LLC",2013,4.346367948582493
15966,THIRD AVENUE MANAGEMENT LLC,2013,4.346219230789994
4705,DALTON GREINER HARTMAN MAHER & CO,2013,4.346172695806373
11624,Nine Chapters Capital Management LLC,2013,4.3382824371406095
15402,Sloane Robinson LLP,2013,4.3283521902039706
9919,"Longbow Capital Partners, L.P.",2013,4.328057512856976
9825,"Linscomb & Williams, Inc.",2013,4.313726943368162
1725,BHR Capital LLC,2013,4.306432418308271
12053,Oslo Asset Management ASA,2013,4.300317570720003
17257,WEDGEWOOD INVESTORS INC /PA/,2013,4.297582561566077
907,Allianz Asset Management AG,2013,4.2873803282909435
11239,"NEWLAND CAPITAL MANAGEMENT, LLC",2013,4.267153329681376
4073,Central Asset Investments & Management Holdings (HK) Ltd,2013,4.264328693197706
8708,JANA PARTNERS LLC,2013,4.240914528690242
6303,"FinTrust Investment Advisory Services, LLC",2013,4.230301238444147
6220,FUKOKU MUTUAL LIFE INSURANCE Co,2013,4.216623366142217
7172,"Genesis Asset Managers, LLP",2013,4.208665226760583
7947,"Harrison Street Securities, LLC",2013,4.20576280569173
3573,CORNERSTONE ADVISORS INC,2013,4.203244222018931
826,"Advisors Asset Management, Inc.",2013,4.202294646292839
14216,SCHRODER INVESTMENT MANAGEMENT GROUP,2013,4.202042066402149
5167,"Dorsal Capital Management, LLC",2013,4.198936919892498
7583,HBK Sorce Advisory LLC,2013,4.1886586113386075
8383,INTREPID CAPITAL MANAGEMENT INC,2013,4.1877936404360625
8727,"JAT CAPITAL MANAGEMENT, L.P.",2013,4.175270342930158
774,Accredited Investors Inc.,2013,4.155785669434466
16709,UBS OCONNOR LLC,2013,4.146669390506925
2605,"Braeside Investments, LLC",2013,4.144444734343533
2660,"Bridgecreek Investment Management, LLC",2013,4.143293806127137
7719,"HM Capital Management, LLC",2013,4.137112999319677
1224,"Arrow Capital Management, LLC",2013,4.131813194199745
3212,CHUBB CORP,2013,4.128086060736767
17440,WILEN INVESTMENT MANAGEMENT CORP.,2013,4.113907734500932
4726,DAVIDSON D A & CO,2013,4.111017988089339
12135,PAR CAPITAL MANAGEMENT INC,2013,4.109982025734088
14623,SOROS FUND MANAGEMENT LLC,2013,4.108791673335491
1269,Aspen Investment Management Inc,2013,4.080137899001797
16474,Tiger Eye Capital LLC,2013,4.0752824056836605
348,ALYDAR PARTNERS LLC,2013,4.060841436210884
10086,MANUFACTURERES LIFE INSURANCE CO,2013,4.057829179682305
3826,"Camarda Wealth Advisory Group, LLLP",2013,4.0444800198124895
12721,Parameter Capital Management LLC,2013,4.0418384475736495
12112,PALISADE CAPITAL MANAGEMENT LLC/NJ,2013,4.037541812699225
6832,GLG INC.,2013,4.037497560742832
6374,First American Bank,2013,4.033370613170178
7478,HANCOCK HOLDING CO,2013,4.022478324506182
14064,SAC Capital Advisors LP,2013,4.013730460090856
9043,KEYBANK NATIONAL ASSOCIATION/OH,2013,4.0129107260368055
16318,TWO SIGMA INVESTMENTS LLC,2013,4.011863568275707
1614,"BBVA COMPASS BANCSHARES, INC",2013,4.0009517945779125
1235,Artal Group S.A.,2013,3.9964767056510686
13267,QUENTEC ASSET MANAGEMENT LLC,2013,3.995310033703584
16698,UBS AG,2013,3.995141025740589
5358,EMERSON INVESTMENT MANAGEMENT INC,2013,3.9908854034266477
12794,"Pathstone Family Office, LLC",2013,3.984063031485944
2631,Breeden Capital Management LLC,2013,3.9814862159257336
13911,"Richmond Hill Investments, LLC",2013,3.9773518031366586
8013,"Healthcare Value Capital, LLC",2013,3.9639096417788897
12037,Orinda Asset Management LLC,2013,3.938691921137761
8413,INVESTMENT MANAGEMENT OF VIRGINIA LLC,2013,3.9378152432809266
5010,DUFF & PHELPS INVESTMENT MANAGEMENT CO,2013,3.9275374012750657
16296,"TURNER INVESTMENTS, L.P.",2013,3.917965968967151
16623,"Truepoint, Inc.",2013,3.912998913165064
3851,"Cambridge Investment Research Advisors, Inc.",2013,3.911485172479977
2178,"Baldwin Investment Management, LLC",2013,3.904490738712329
10112,MARATHON ASSET MANAGEMENT LP,2013,3.899985602309346
3458,COMMONWEALTH BANK OF AUSTRALIA,2013,3.8848916621794025
7969,"Harvey Partners, LLC",2013,3.88021401536827
681,ATHENA CAPITAL ADVISORS LLC,2013,3.8781390826828215
13077,Portland Global Advisors LLC,2013,3.863820989714112
11162,"NCM Capital Advisers, Inc.",2013,3.8595481184633575
13529,RIVERBRIDGE PARTNERS LLC,2013,3.8541443550010035
10779,"Marshall Wace North America, L.P.",2013,3.8445992420708057
66,"A.R.T. Advisors, LLC",2013,3.839124909467162
696,ATLANTIC INVESTMENT Co,2013,3.8349556300181193
6196,FRONTIER CAPITAL MANAGEMENT CO LLC,2013,3.8331894637311756
7624,HENNESSY ADVISORS INC,2013,3.8229693251752916
17924,ZESIGER CAPITAL GROUP LLC,2013,3.8160453882262892
806,Adelante Capital Management LLC,2013,3.798270839206174
7446,HAHN CAPITAL MANAGEMENT LLC,2013,3.7900887541570443
2816,CADENCE CAPITAL MANAGEMENT LLC,2013,3.7896624895593822
976,"Alyeska Investment Group, L.P.",2013,3.775421887383093
12074,"Oxbow Advisors, LLC",2013,3.772718949349057
14365,SENTINEL TRUST CO LBA,2013,3.7699058972854114
2906,CANYON CAPITAL ADVISORS LLC,2013,3.75412499084124
12183,PARSONS CAPITAL MANAGEMENT INC/RI,2013,3.742449882363646
11714,"Nuveen Asset Management, LLC",2013,3.7335259791496047
1471,BAMCO INC /NY/,2013,3.705901277866007
3050,CATAPULT CAPITAL MANAGEMENT LLC,2013,3.703073275506647
3510,CONNABLE OFFICE INC,2013,3.6939261215587855
10385,MESSNER & SMITH THEME VALUE INVESTMENT MANAGEMENT LTD /CA/,2013,3.6914393414783753
15094,Santa Fe Partners LLC,2013,3.665593825307782
16097,TOBAM,2013,3.6633939583657
14345,SELZ CAPITAL LLC,2013,3.6521527201953496
12740,Park West Asset Management LLC,2013,3.637873861357968
9464,"LIGHT STREET CAPITAL MANAGEMENT, LLC",2013,3.631494386265067
15918,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,2013,3.630930619751065
2798,CABOT MONEY MANAGEMENT INC,2013,3.624308062441129
16404,"Telemus Investment Management, LLC",2013,3.599417767028439
3696,CT Mason,2013,3.5968985051288365
9778,"Leonetti & Associates, LLC",2013,3.592783016005886
193,AEW CAPITAL MANAGEMENT L P,2013,3.5774462510518448
7134,Gargoyle Investment Advisor L.L.C.,2013,3.576758996420047
8613,Ionic Capital Management LLC,2013,3.565971188491144
2940,CAPITAL FUND MANAGEMENT S.A.,2013,3.5493324032736195
6227,"FULTON BANK, N.A.",2013,3.538299383419748
14471,SIGMA INVESTMENT COUNSELORS INC,2013,3.533139246766705
6692,GARDNER RUSSO & GARDNER,2013,3.5175589509554825
14156,SC X MANAGEMENT LLC,2013,3.5122172633395237
13500,REYNOLDS CAPITAL MANAGEMENT LLC,2013,3.5079425554570802
10968,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",2013,3.507068210901417
6025,FIRST TRUST ADVISORS LP,2013,3.506848320352108
17194,WASHINGTON TRUST BANK,2013,3.5035123332173965
12940,"Philadelphia Financial Management of San Francisco, LLC",2013,3.4936626848071572
3285,CITIGROUP INC,2013,3.4936393597917696
5148,Diversified Trust Co,2013,3.4875816302516505
7192,"Gerry Farber, LLC",2013,3.4828706904335993
1114,Apex Capital Management,2013,3.48263990986266
11458,"Nadler Financial Group, Inc.",2013,3.4766573137384533
3494,CONDOR CAPITAL MANAGEMENT,2013,3.475689135404573
5388,ENTRUST CAPITAL INC/NY,2013,3.4678665806633173
8265,"Hutchin Hill Capital, LP",2013,3.454432699767865
